List Year,Town,Sale Amount
2001,Ansonia,60055884.0
2001,Ashford,19308827.0
2001,Avon,199770409.0
2001,Barkhamsted,14613518.0
2001,Berlin,91141367.0
2001,Bethany,34368535.0
2001,Bethel,123763391.0
2001,Bethlehem,15504110.0
2001,Bloomfield,110735071.0
2001,Bolton,19024492.0
2001,Bozrah,3697486.0
2001,Branford,166498852.0
2001,Bridgeport,393362184.0
2001,Bridgewater,17943859.0
2001,Bristol,216517064.0
2001,Brooklyn,23402400.0
2001,Burlington,48084571.0
2001,Canaan,4945397.0
2001,Canterbury,13927711.0
2001,Canton,61534026.0
2001,Chaplin,5951473.0
2001,Cheshire,150926828.0
2001,Chester,24070415.0
2001,Clinton,84123792.0
2001,Colebrook,7415050.0
2001,Coventry,48818082.0
2001,Cromwell,84144089.0
2001,Danbury,509226077.0
2001,Darien,427790043.0
2001,Derby,46629039.0
2001,Durham,40722729.0
2001,East Granby,26473970.0
2001,East Haddam,65787034.0
2001,East Hampton,71407935.0
2001,East Haven,138638168.0
2001,East Windsor,49696962.0
2001,Eastford,9917866.0
2001,Easton,93292174.0
2001,Ellington,71493086.0
2001,Essex,71276017.0
2001,Farmington,204908107.0
2001,Franklin,11264774.0
2001,Glastonbury,247914191.0
2001,Goshen,29245004.0
2001,Granby,71894744.0
2001,Guilford,199758576.0
2001,Hamden,247145573.0
2001,Hampton,7169752.0
2001,Hartford,205866520.0
2001,Hartland,5608291.0
2001,Harwinton,16753450.0
2001,Kent,32227113.0
2001,Killingly,52296693.0
2001,Lebanon,27516497.0
2001,Litchfield,49733344.0
2001,Lyme,18779895.0
2001,Madison,176323896.0
2001,Manchester,228438255.0
2001,Mansfield,43089454.0
2001,Middletown,142963482.0
2001,Milford,371717999.0
2001,Monroe,158080583.0
2001,Morris,14512016.0
2001,Naugatuck,95967561.0
2001,New Britain,130433308.0
2001,New Fairfield,117045166.0
2001,New Hartford,30841099.0
2001,New Haven,217500.0
2001,New London,64979350.0
2001,Newington,118949196.0
2001,Newtown,312365449.0
2001,Norfolk,12658550.0
2001,North Canaan,8981344.0
2001,North Haven,110398222.0
2001,North Stonington,23534479.0
2001,Norwalk,751685009.0
2001,Norwich,105895742.0
2001,Old Lyme,78602198.0
2001,Old Saybrook,80213345.0
2001,Orange,88919518.0
2001,Oxford,68956594.0
2001,Plainfield,42531295.0
2001,Plainville,55251907.0
2001,Pomfret,17411276.0
2001,Preston,13840210.0
2001,Prospect,31319416.0
2001,Putnam,25450827.0
2001,Redding,127008003.0
2001,Ridgefield,457354133.0
2001,Rocky Hill,99681505.0
2001,Roxbury,35068011.0
2001,Salisbury,49169850.0
2001,Scotland,5199527.0
2001,Sharon,34405700.0
2001,Sherman,35039980.0
2001,Simsbury,171812440.0
2001,Somers,36459208.0
2001,South Windsor,127905521.0
2001,Southbury,156470662.0
2001,Sprague,7739047.0
2001,Stafford,37503087.0
2001,Stamford,1148332720.0
2001,Sterling,12330636.0
2001,Stonington,128001636.0
2001,Stratford,249486918.0
2001,Suffield,75303445.0
2001,Thomaston,32050119.0
2001,Thompson,27725121.0
2001,Tolland,79809365.0
2001,Torrington,131230251.0
2001,Trumbull,244783175.0
2001,Union,3060840.0
2001,Vernon,89536325.0
2001,Warren,18069779.0
2001,Washington,54557718.0
2001,Waterford,117286088.0
2001,Watertown,73206765.0
2001,West Hartford,360578073.0
2001,West Haven,144191655.0
2001,Weston,229008125.0
2001,Westport,673693734.0
2001,Wethersfield,100422410.0
2001,Willington,21386504.0
2001,Wilton,268828318.0
2001,Winchester,39993274.0
2001,Windsor,124695206.0
2001,Windsor Locks,41225325.0
2001,Woodbridge,66740298.0
2001,Woodbury,79648502.0
2001,Woodstock,40012583.0
2002,Andover,14501052.0
2002,Avon,260560436.0
2002,Barkhamsted,15994244.0
2002,Beacon Falls,35815986.0
2002,Bethany,36439445.0
2002,Bethlehem,16684423.0
2002,Bloomfield,100060640.0
2002,Bolton,15377088.0
2002,Bridgeport,492803690.0
2002,Bridgewater,16639600.0
2002,Brookfield,187440942.0
2002,Brooklyn,30715704.0
2002,Burlington,71763066.0
2002,Canterbury,19983456.0
2002,Canton,81688625.0
2002,Chaplin,6840700.0
2002,Cheshire,164785665.0
2002,Chester,31175225.0
2002,Clinton,98020429.0
2002,Colchester,77786692.0
2002,Colebrook,6232534.0
2002,Columbia,28906350.0
2002,Cornwall,15104257.0
2002,Coventry,48849909.0
2002,Darien,524134856.0
2002,Deep River,30388143.0
2002,Derby,52409120.0
2002,Durham,44258317.0
2002,East Granby,31039108.0
2002,East Hampton,89622909.0
2002,East Hartford,134062764.0
2002,East Haven,140871564.0
2002,East Lyme,127382851.0
2002,Ellington,81831620.0
2002,Enfield,170873275.0
2002,Essex,54910059.0
2002,Fairfield,743104362.0
2002,Franklin,8735857.0
2002,Greenwich,1773991776.0
2002,Griswold,40193586.0
2002,Groton,190976074.0
2002,Haddam,40986844.0
2002,Hamden,267600080.0
2002,Hampton,6845250.0
2002,Hartford,265812464.0
2002,Harwinton,26749239.0
2002,Hebron,62955764.0
2002,Kent,37933370.0
2002,Killingworth,50755223.0
2002,Lebanon,26923315.0
2002,Ledyard,81432657.0
2002,Lisbon,11699323.0
2002,Litchfield,54043251.0
2002,Lyme,22485500.0
2002,Manchester,263374060.0
2002,Mansfield,51602073.0
2002,Marlborough,39823772.0
2002,Meriden,193325029.0
2002,Middlebury,51771574.0
2002,Middlefield,19351805.0
2002,Milford,395053353.0
2002,Monroe,154489706.0
2002,Montville,87909669.0
2002,Morris,15541158.0
2002,New Canaan,568754342.0
2002,New Fairfield,130424689.0
2002,New Hartford,39138023.0
2002,New Haven,353668813.0
2002,New London,69947451.0
2002,New Milford,241902807.0
2002,Newington,145556353.0
2002,Norfolk,9751995.0
2002,North Branford,71162836.0
2002,North Haven,107178004.0
2002,North Stonington,36413854.0
2002,Norwalk,795084979.0
2002,Norwich,149174672.0
2002,Old Lyme,73322900.0
2002,Old Saybrook,100408094.0
2002,Orange,149123619.0
2002,Oxford,99292093.0
2002,Plainville,72641178.0
2002,Plymouth,41476806.0
2002,Pomfret,16878955.0
2002,Portland,48237319.0
2002,Prospect,41393855.0
2002,Putnam,32153611.0
2002,Rocky Hill,121272904.0
2002,Salem,26100828.0
2002,Salisbury,47683357.0
2002,Scotland,4731064.0
2002,Seymour,93938898.0
2002,Sharon,25838477.0
2002,Shelton,293683285.0
2002,Sherman,48631967.0
2002,Somers,40264489.0
2002,Southington,235032601.0
2002,Sprague,9754644.0
2002,Stafford,47228690.0
2002,Stamford,1253549591.0
2002,Stratford,293081098.0
2002,Suffield,83806854.0
2002,Thomaston,32695089.0
2002,Thompson,31225700.0
2002,Tolland,85757833.0
2002,Torrington,145919573.0
2002,Trumbull,290996793.0
2002,Union,3663738.0
2002,Vernon,109149438.0
2002,Voluntown,13219299.0
2002,Wallingford,227509342.0
2002,Washington,79786396.0
2002,Watertown,93732171.0
2002,West Hartford,389216029.0
2002,West Haven,179620368.0
2002,Westbrook,55683444.0
2002,Weston,222617475.0
2002,Westport,644186932.0
2002,Wethersfield,120554637.0
2002,Willington,21140079.0
2002,Windham,58950509.0
2002,Windsor,180211992.0
2002,Windsor Locks,58274128.0
2002,Wolcott,68793694.0
2002,Woodbridge,96563940.0
2002,Woodbury,80746919.0
2002,Woodstock,37863466.0
2003,Andover,11592182.0
2003,Ansonia,65575786.0
2003,Ashford,18080419.0
2003,Beacon Falls,45739232.0
2003,Berlin,77531991.0
2003,Bethel,137373102.0
2003,Bloomfield,111360034.0
2003,Bozrah,4455274.0
2003,Branford,208855804.0
2003,Bristol,251608903.0
2003,Brookfield,202925143.0
2003,Brooklyn,30360330.0
2003,Canaan,4250750.0
2003,Canterbury,19584371.0
2003,Clinton,101760733.0
2003,Colchester,75326315.0
2003,Colebrook,7255300.0
2003,Columbia,34605589.0
2003,Cornwall,13146641.0
2003,Coventry,55896716.0
2003,Cromwell,103882244.0
2003,Danbury,537293569.0
2003,Deep River,27083137.0
2003,Derby,55475075.0
2003,Durham,47724366.0
2003,East Haddam,50731233.0
2003,East Hampton,79476707.0
2003,East Hartford,144020751.0
2003,East Haven,122556624.0
2003,East Lyme,183810906.0
2003,East Windsor,61074105.0
2003,Eastford,7706858.0
2003,Easton,106446368.0
2003,Ellington,77484955.0
2003,Enfield,184526290.0
2003,Fairfield,814031021.0
2003,Farmington,231814841.0
2003,Glastonbury,319420098.0
2003,Goshen,31105663.0
2003,Granby,74454897.0
2003,Greenwich,2384512261.0
2003,Griswold,52256224.0
2003,Groton,220310999.0
2003,Guilford,205201737.0
2003,Haddam,53650203.0
2003,Hamden,253703306.0
2003,Hartford,402499126.0
2003,Hartland,6844450.0
2003,Hebron,62196616.0
2003,Kent,190000.0
2003,Killingly,85113325.0
2003,Killingworth,50826081.0
2003,Ledyard,89349257.0
2003,Lisbon,19440056.0
2003,Litchfield,387500.0
2003,Lyme,2430000.0
2003,Madison,207919310.0
2003,Manchester,296906898.0
2003,Mansfield,63517830.0
2003,Marlborough,50778918.0
2003,Meriden,264541502.0
2003,Middlebury,72587987.0
2003,Middlefield,17191449.0
2003,Middletown,223922807.0
2003,Milford,400100749.0
2003,Monroe,425000.0
2003,Montville,96897785.0
2003,Morris,17093385.0
2003,Naugatuck,140280864.0
2003,New Britain,237432094.0
2003,New Fairfield,131714800.0
2003,New Haven,434646197.0
2003,New London,140000.0
2003,New Milford,281321761.0
2003,Newington,178568516.0
2003,Newtown,322534826.0
2003,North Branford,65054149.0
2003,North Canaan,16451103.0
2003,North Haven,144374124.0
2003,North Stonington,31469282.0
2003,Norwalk,765000.0
2003,Old Lyme,85983055.0
2003,Orange,109664980.0
2003,Oxford,132268474.0
2003,Plainfield,92940322.0
2003,Plainville,77053146.0
2003,Plymouth,51988242.0
2003,Pomfret,23210383.0
2003,Portland,49864962.0
2003,Preston,24908303.0
2003,Prospect,35323400.0
2003,Redding,137012953.0
2003,Ridgefield,444543334.0
2003,Roxbury,46335750.0
2003,Salem,35436609.0
2003,Salisbury,52520096.0
2003,Scotland,590000.0
2003,Seymour,79605570.0
2003,Shelton,362830222.0
2003,Simsbury,193685722.0
2003,Somers,32948051.0
2003,South Windsor,140074949.0
2003,Southbury,198337124.0
2003,Southington,212869150.0
2003,Sprague,10036782.0
2003,Stafford,37719790.0
2003,Stamford,1646614099.0
2003,Sterling,22890164.0
2003,Stonington,180832649.0
2003,Stratford,310715013.0
2003,Suffield,9000.0
2003,Thomaston,32036461.0
2003,Thompson,42057756.0
2003,Tolland,103284947.0
2003,Trumbull,338998430.0
2003,Union,50000.0
2003,Vernon,114380545.0
2003,Voluntown,13930537.0
2003,Wallingford,238280539.0
2003,Warren,20377924.0
2003,Washington,138300.0
2003,Waterbury,377400128.0
2003,Waterford,165809386.0
2003,Watertown,257000.0
2003,West Hartford,459793987.0
2003,West Haven,220739780.0
2003,Westbrook,109891067.0
2003,Westport,901372472.0
2003,Willington,92000.0
2003,Wilton,403873569.0
2003,Winchester,57923184.0
2003,Windham,59713468.0
2003,Wolcott,79886813.0
2003,Woodbridge,77896146.0
2003,Woodstock,50204260.0
2004,Andover,18978162.0
2004,Ansonia,83642196.0
2004,Ashford,25226622.0
2004,Avon,307256219.0
2004,Barkhamsted,19869314.0
2004,Beacon Falls,41043881.0
2004,Berlin,146609537.0
2004,Bethany,41168905.0
2004,Bethel,161932319.0
2004,Bethlehem,25934750.0
2004,Bolton,29416184.0
2004,Bozrah,8620445.0
2004,Bridgeport,850365825.0
2004,Bridgewater,19067750.0
2004,Bristol,319296248.0
2004,Brookfield,247927882.0
2004,Burlington,59207566.0
2004,Canaan,16323400.0
2004,Canterbury,15000.0
2004,Canton,120430996.0
2004,Chaplin,10142699.0
2004,Cheshire,216260454.0
2004,Chester,25097050.0
2004,Clinton,104743560.0
2004,Colchester,110701504.0
2004,Colebrook,11638700.0
2004,Columbia,35252199.0
2004,Cornwall,18749151.0
2004,Cromwell,113328094.0
2004,Danbury,857410333.0
2004,Darien,753920265.0
2004,Deep River,28307900.0
2004,Derby,61440091.0
2004,Durham,44462132.0
2004,East Granby,40304105.0
2004,East Haddam,76168079.0
2004,East Hampton,126784922.0
2004,East Hartford,209842377.0
2004,East Haven,186591013.0
2004,East Lyme,199588135.0
2004,East Windsor,84955646.0
2004,Eastford,15315150.0
2004,Easton,107205704.0
2004,Ellington,102592884.0
2004,Enfield,260893124.0
2004,Essex,107405828.0
2004,Fairfield,1030238687.0
2004,Farmington,350809424.0
2004,Franklin,7802335.0
2004,Glastonbury,327777304.0
2004,Goshen,64774118.0
2004,Granby,111895081.0
2004,Greenwich,2880228074.0
2004,Griswold,61124171.0
2004,Groton,222313926.0
2004,Guilford,232978385.0
2004,Haddam,56595550.0
2004,Hamden,388234769.0
2004,Hampton,10830620.0
2004,Hartford,551075231.0
2004,Hartland,6869783.0
2004,Harwinton,34093511.0
2004,Hebron,71165209.0
2004,Kent,56206430.0
2004,Killingly,118916393.0
2004,Killingworth,51206222.0
2004,Lebanon,46314134.0
2004,Ledyard,101630125.0
2004,Lisbon,16662042.0
2004,Litchfield,88110045.0
2004,Lyme,38740402.0
2004,Madison,223947856.0
2004,Manchester,360036121.0
2004,Marlborough,53892780.0
2004,Meriden,310318290.0
2004,Middlebury,60819193.0
2004,Middlefield,19747293.0
2004,Middletown,276511035.0
2004,Milford,504910418.0
2004,Monroe,201028980.0
2004,Montville,112879153.0
2004,Naugatuck,179055162.0
2004,New Britain,275455122.0
2004,New Canaan,783417510.0
2004,New Hartford,45597708.0
2004,New Haven,556317478.0
2004,New London,185807595.0
2004,New Milford,346946099.0
2004,Newington,231076832.0
2004,Newtown,410137394.0
2004,Norfolk,16628880.0
2004,North Branford,86835929.0
2004,North Canaan,16270744.0
2004,North Haven,168940582.0
2004,North Stonington,47603874.0
2004,Norwalk,1348329712.0
2004,Norwich,226840501.0
2004,Old Saybrook,166470295.0
2004,Orange,158517898.0
2004,Oxford,198681940.0
2004,Plainfield,79771108.0
2004,Plainville,79889803.0
2004,Plymouth,55660530.0
2004,Portland,70965710.0
2004,Preston,26586512.0
2004,Prospect,50837573.0
2004,Putnam,53908296.0
2004,Redding,145861394.0
2004,Ridgefield,535686200.0
2004,Rocky Hill,139812222.0
2004,Roxbury,45116080.0
2004,Salem,24984595.0
2004,Salisbury,74503525.0
2004,Scotland,7197293.0
2004,Seymour,110835384.0
2004,Sharon,53215086.0
2004,Shelton,403856819.0
2004,Sherman,49706495.0
2004,Simsbury,255518591.0
2004,South Windsor,194577004.0
2004,Southbury,235876917.0
2004,Southington,309068644.0
2004,Stafford,65521040.0
2004,Stamford,1812808722.0
2004,Sterling,27420824.0
2004,Stonington,243476199.0
2004,Suffield,99602662.0
2004,Thomaston,43197998.0
2004,Torrington,226898847.0
2004,Trumbull,406474559.0
2004,Union,5747597.0
2004,Vernon,141726141.0
2004,Voluntown,11628820.0
2004,Wallingford,309967297.0
2004,Warren,31225533.0
2004,Washington,111191992.0
2004,Waterbury,550238057.0
2004,Waterford,134430775.0
2004,Watertown,141995518.0
2004,West Hartford,614323981.0
2004,West Haven,283827137.0
2004,Westbrook,67012982.0
2004,Weston,294582491.0
2004,Westport,1007470377.0
2004,Wethersfield,154337711.0
2004,Willington,28865025.0
2004,Wilton,446395295.0
2004,Winchester,85296507.0
2004,Windham,83047540.0
2004,Windsor,211763402.0
2004,Windsor Locks,101938849.0
2004,Wolcott,88817154.0
2004,Woodbury,116992947.0
2004,Woodstock,63537418.0
2005,Andover,14220375.0
2005,Ansonia,84465455.0
2005,Ashford,31074248.0
2005,Avon,242701535.0
2005,Barkhamsted,13989630.0
2005,Beacon Falls,45703168.0
2005,Berlin,115787743.0
2005,Bethany,40920943.0
2005,Bethel,123316338.0
2005,Bethlehem,19521800.0
2005,Bloomfield,140307002.0
2005,Bolton,32449157.0
2005,Bozrah,11716088.0
2005,Branford,218437282.0
2005,Bridgeport,817204038.0
2005,Bridgewater,24415537.0
2005,Bristol,302333047.0
2005,Brookfield,191911630.0
2005,Brooklyn,43262211.0
2005,Burlington,61458010.0
2005,Canaan,7578650.0
2005,Canterbury,19998787.0
2005,Canton,103467224.0
2005,Chaplin,8507989.0
2005,Cheshire,234123085.0
2005,Chester,32275608.0
2005,Colchester,99347336.0
2005,Columbia,32215213.0
2005,Cornwall,18280166.0
2005,Coventry,79267794.0
2005,Cromwell,94597017.0
2005,Danbury,707310328.0
2005,Darien,610772428.0
2005,East Granby,37257026.0
2005,East Haddam,59998877.0
2005,East Hartford,232433385.0
2005,East Haven,176495777.0
2005,East Lyme,187120658.0
2005,East Windsor,75008124.0
2005,Eastford,8393805.0
2005,Easton,96106973.0
2005,Enfield,207758454.0
2005,Essex,77897486.0
2005,Farmington,257738414.0
2005,Franklin,6566560.0
2005,Glastonbury,357799283.0
2005,Goshen,42377105.0
2005,Granby,80502941.0
2005,Griswold,58307820.0
2005,Groton,200865841.0
2005,Guilford,247828321.0
2005,Hampton,12412565.0
2005,Hartford,440442357.0
2005,Harwinton,29125484.0
2005,Hebron,58458668.0
2005,Kent,37332419.0
2005,Killingly,95318443.0
2005,Killingworth,51549056.0
2005,Lebanon,32334650.0
2005,Lisbon,21887291.0
2005,Litchfield,71482014.0
2005,Lyme,30867881.0
2005,Madison,225314446.0
2005,Manchester,405440335.0
2005,Mansfield,110870542.0
2005,Meriden,302139683.0
2005,Middlebury,56713466.0
2005,Middlefield,17382000.0
2005,Middletown,303885268.0
2005,Milford,431054999.0
2005,Monroe,166827400.0
2005,Montville,143457490.0
2005,Morris,21645556.0
2005,Naugatuck,171507142.0
2005,New Britain,280813137.0
2005,New Canaan,667663782.0
2005,New Fairfield,114462382.0
2005,New Hartford,43856960.0
2005,New Haven,518868901.0
2005,New London,97475321.0
2005,Newtown,318776726.0
2005,Norfolk,16721525.0
2005,North Canaan,15141577.0
2005,Norwalk,1172971652.0
2005,Norwich,219381762.0
2005,Old Lyme,87216872.0
2005,Old Saybrook,146007200.0
2005,Orange,108657674.0
2005,Plainfield,69636986.0
2005,Plainville,87099553.0
2005,Plymouth,60403845.0
2005,Pomfret,24103950.0
2005,Portland,54305638.0
2005,Preston,24268507.0
2005,Putnam,50571466.0
2005,Redding,127594626.0
2005,Ridgefield,428129432.0
2005,Rocky Hill,148178898.0
2005,Roxbury,34061300.0
2005,Salem,32295952.0
2005,Scotland,5210900.0
2005,Sharon,31863631.0
2005,Shelton,349075018.0
2005,Sherman,48724919.0
2005,Simsbury,211937791.0
2005,Somers,51045676.0
2005,South Windsor,174183371.0
2005,Southbury,248208474.0
2005,Sprague,11885468.0
2005,Stamford,1813846454.0
2005,Sterling,26364639.0
2005,Stonington,194386078.0
2005,Stratford,372254719.0
2005,Suffield,177238165.0
2005,Thomaston,30208979.0
2005,Thompson,39952125.0
2005,Tolland,77633030.0
2005,Torrington,187654230.0
2005,Union,3742200.0
2005,Vernon,201956065.0
2005,Warren,22423900.0
2005,Washington,100604590.0
2005,Waterbury,517832219.0
2005,Waterford,139729631.0
2005,Watertown,128400625.0
2005,West Hartford,500251380.0
2005,Westbrook,55912830.0
2005,Weston,224067627.0
2005,Wethersfield,175152575.0
2005,Willington,32936137.0
2005,Wilton,440046558.0
2005,Winchester,32349669.0
2005,Windsor,223790039.0
2005,Windsor Locks,108616066.0
2005,Wolcott,73960529.0
2005,Woodbridge,78473837.0
2005,Woodbury,93555192.0
2006,Ansonia,67293267.0
2006,Ashford,20554519.0
2006,Avon,225639681.0
2006,Barkhamsted,16935128.0
2006,Berlin,152881716.0
2006,Bethany,40479436.0
2006,Bethel,111100339.0
2006,Bethlehem,18176185.0
2006,Bloomfield,287687299.0
2006,Bolton,26010241.0
2006,Bozrah,10513400.0
2006,Branford,220659180.0
2006,Bridgeport,654697559.0
2006,Bristol,307101076.0
2006,Brooklyn,32406554.0
2006,Burlington,62073375.0
2006,Canaan,8439900.0
2006,Canterbury,19017529.0
2006,Canton,84100314.0
2006,Chaplin,6406250.0
2006,Cheshire,239053429.0
2006,Chester,28019054.0
2006,Clinton,121992473.0
2006,Colebrook,5924220.0
2006,Coventry,55207839.0
2006,Cromwell,107049289.0
2006,Danbury,644768325.0
2006,Darien,800192271.0
2006,Deep River,30711215.0
2006,Derby,57029913.0
2006,Durham,40071285.0
2006,East Granby,51152204.0
2006,East Haddam,67712826.0
2006,East Hampton,92372891.0
2006,East Windsor,99763534.0
2006,Eastford,7123200.0
2006,Ellington,92477439.0
2006,Essex,85910565.0
2006,Fairfield,924873417.0
2006,Farmington,302679307.0
2006,Franklin,8762503.0
2006,Glastonbury,347245049.0
2006,Goshen,37397363.0
2006,Granby,84684591.0
2006,Greenwich,3295532409.0
2006,Guilford,272180718.0
2006,Haddam,55046713.0
2006,Hamden,324845737.0
2006,Hampton,8339300.0
2006,Hartland,6967212.0
2006,Harwinton,22414949.0
2006,Kent,32472837.0
2006,Killingly,76394661.0
2006,Lebanon,32765149.0
2006,Ledyard,83838691.0
2006,Litchfield,74521627.0
2006,Lyme,35493406.0
2006,Madison,238027729.0
2006,Mansfield,64014449.0
2006,Marlborough,33509705.0
2006,Middletown,279855978.0
2006,Monroe,153734875.0
2006,Morris,19854494.0
2006,Naugatuck,142196712.0
2006,New Britain,240697942.0
2006,New Canaan,772602142.0
2006,New Fairfield,107760091.0
2006,New Hartford,41308214.0
2006,New London,113911831.0
2006,New Milford,233987316.0
2006,Newington,215898301.0
2006,Newtown,266082994.0
2006,Norfolk,14010786.0
2006,North Branford,54647542.0
2006,North Canaan,10945182.0
2006,North Haven,241815938.0
2006,North Stonington,38364668.0
2006,Norwalk,1127668852.0
2006,Norwich,189702062.0
2006,Old Lyme,110900817.0
2006,Old Saybrook,123083968.0
2006,Oxford,103923378.0
